loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/format_reward_func/mean,rewards/format_reward_func/std,rewards/reasoning_reward_func/mean,rewards/reasoning_reward_func/std,rewards/correctness_reward_func/mean,rewards/correctness_reward_func/std,reward,reward_std,frac_reward_zero_std,completion_length,kl,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0006,0.489191472530365,4.249158351283414e-06,1293088.0,195.5,125.0,294.0,0.0,195.5,125.0,294.0,0.019999999552965164,0.0,0.09662969410419464,0.007657854352146387,0.375,0.49186936020851135,0.4916296899318695,0.4695953130722046,0.0,195.5,0.5960815772414207,0.332,83,,,,,
0.0006,0.5382324457168579,4.224048859339175e-06,1308670.0,227.6875,87.0,707.0,0.0,227.6875,87.0,707.0,0.019375000149011612,0.0035355337895452976,0.07017499953508377,0.05517108365893364,0.59375,0.49899089336395264,0.6833000183105469,0.24467480182647705,0.0,227.6875,0.5657045841217041,0.336,84,,,,,
0.0005,0.5753364562988281,4.198603260653792e-06,1323665.0,217.34375,72.0,475.0,0.0,217.34375,72.0,475.0,0.019999999552965164,0.0,0.06771562993526459,0.046282682567834854,0.46875,0.507007360458374,0.5564656257629395,0.38716208934783936,0.0,217.34375,0.5478671863675117,0.34,85,,,,,
0.0006,0.6126457452774048,4.172826515897146e-06,1335379.0,134.5625,64.0,265.0,0.0,134.5625,64.0,265.0,0.019999999552965164,0.0,0.08707188069820404,0.015992388129234314,0.78125,0.420013427734375,0.8883218169212341,0.21123838424682617,0.0,134.5625,0.595932625234127,0.344,86,,,,,
0.0007,0.6087460517883301,4.146723650296701e-06,1349448.0,166.40625,65.0,514.0,0.0,166.40625,65.0,514.0,0.019999999552965164,0.0,0.08216406404972076,0.03358684107661247,0.59375,0.49899089336395264,0.6959140300750732,0.34904271364212036,0.0,166.40625,0.7070969939231873,0.348,87,,,,,
0.0003,1.5988222360610962,4.120299752657828e-06,1375906.0,395.3125,206.0,1024.0,0.03125,375.0322570800781,206.0,730.0,0.019375000149011612,0.0035355337895452976,0.03604999929666519,0.0707915872335434,0.28125,0.45680341124534607,0.3366750180721283,0.23699212074279785,0.0,395.3125,0.27988021448254585,0.352,88,,,,,
0.0004,0.6715822815895081,4.093559974371725e-06,1391944.0,217.4375,69.0,364.0,0.0,217.4375,69.0,364.0,0.019999999552965164,0.0,0.08084218949079514,0.029347527772188187,0.375,0.49186936020851135,0.4758421778678894,0.34837743639945984,0.0,217.4375,0.43964163959026337,0.356,89,,,,,
0.0004,0.3971012532711029,4.066509528411151e-06,1415390.0,284.6875,127.0,1024.0,0.03125,260.8387145996094,127.0,504.0,0.01875000074505806,0.0049186935648322105,0.07009688019752502,0.04695231467485428,0.28125,0.45680341124534607,0.3700968623161316,0.44984474778175354,0.0,284.6875,0.38603348284959793,0.36,90,,,,,
0.0003,0.5639212131500244,4.039153688314146e-06,1434577.0,311.09375,119.0,910.0,0.0,311.09375,119.0,910.0,0.019999999552965164,0.0,0.0676250010728836,0.054727207869291306,0.46875,0.507007360458374,0.5563750267028809,0.4946029782295227,0.0,311.09375,0.3262394443154335,0.364,91,,,,,
0.0004,0.537880003452301,4.011497787155938e-06,1454021.0,315.625,142.0,773.0,0.0,315.625,142.0,773.0,0.019999999552965164,0.0,0.05292968824505806,0.07682237029075623,0.125,0.33601075410842896,0.19792968034744263,0.25562459230422974,0.0,315.625,0.38726262748241425,0.368,92,,,,,
0.0006,0.6807031631469727,3.983547216509254e-06,1467466.0,195.90625,66.0,493.0,0.0,195.90625,66.0,493.0,0.019999999552965164,0.0,0.07408125698566437,0.04126825928688049,0.4375,0.504016101360321,0.5315812230110168,0.40518760681152344,0.0,195.90625,0.5530846416950226,0.372,93,,,,,
0.0004,0.47027289867401123,3.955307425393224e-06,1483430.0,217.125,94.0,425.0,0.0,217.125,94.0,425.0,0.019999999552965164,0.0,0.09203749895095825,0.020386191084980965,0.34375,0.4825586974620819,0.4557875394821167,0.3313927948474884,0.0,217.125,0.42464490979909897,0.376,94,,,,,
0.0005,0.6621832251548767,3.92678391921108e-06,1498599.0,224.78125,81.0,420.0,0.0,224.78125,81.0,420.0,0.019999999552965164,0.0,0.08308125287294388,0.033087875694036484,0.34375,0.4825586974620819,0.44683125615119934,0.4662974774837494,0.0,224.78125,0.46812624484300613,0.38,95,,,,,
0.0006,0.6093900799751282,3.897982258676867e-06,1513654.0,216.96875,91.0,646.0,0.0,216.96875,91.0,646.0,0.019999999552965164,0.0,0.07455313205718994,0.05168451368808746,0.5,0.5080004930496216,0.5945531129837036,0.3368516266345978,0.0,216.96875,0.646524041891098,0.384,96,,,,,
0.0004,0.5471099615097046,3.868908058731376e-06,1530971.0,274.15625,107.0,586.0,0.0,274.15625,107.0,586.0,0.019375000149011612,0.0035355337895452976,0.07497187703847885,0.043886881321668625,0.46875,0.507007360458374,0.5630968809127808,0.3856138288974762,0.0,274.15625,0.39138273149728775,0.388,97,,,,,
0.0006,0.7729262709617615,3.839566987447492e-06,1544218.0,180.71875,91.0,356.0,0.0,180.71875,91.0,356.0,0.019999999552965164,0.0,0.07712968438863754,0.028873387724161148,0.65625,0.4825586974620819,0.7533797025680542,0.3150005638599396,0.0,180.71875,0.5978062748908997,0.392,98,,,,,
0.0004,0.595078706741333,3.8099647649251984e-06,1560963.0,225.53125,74.0,650.0,0.0,225.53125,74.0,650.0,0.019999999552965164,0.0,0.06954218447208405,0.0470893569290638,0.4375,0.504016101360321,0.5270421504974365,0.3365136981010437,0.0,225.53125,0.43949566781520844,0.396,99,,,,,
0.0004,0.6110771298408508,3.780107162176429e-06,1577262.0,226.59375,96.0,437.0,0.0,226.59375,96.0,437.0,0.019999999552965164,0.0,0.08418750017881393,0.026163192465901375,0.25,0.4399413466453552,0.3541874885559082,0.3341350853443146,0.0,226.59375,0.40715471655130386,0.4,100,,,,,
0.0005,0.8025833368301392,3.7500000000000005e-06,1590843.0,149.90625,65.0,398.0,0.0,149.90625,65.0,398.0,0.019999999552965164,0.0,0.08296562731266022,0.036530885845422745,0.625,0.49186936020851135,0.7279655933380127,0.3148987591266632,0.0,149.90625,0.5467347949743271,0.404,101,,,,,
0.0005,0.5907571315765381,3.7196491478468322e-06,1603670.0,186.09375,126.0,297.0,0.0,186.09375,126.0,297.0,0.019999999552965164,0.0,0.08515312522649765,0.03519860655069351,0.59375,0.49899089336395264,0.6989031434059143,0.3200477957725525,0.0,186.09375,0.514708437025547,0.408,102,,,,,
0.0005,0.6690249443054199,3.689060522675689e-06,1623199.0,259.03125,65.0,756.0,0.0,259.03125,65.0,756.0,0.019999999552965164,0.0,0.06442812085151672,0.05071147158741951,0.28125,0.45680341124534607,0.3656781017780304,0.11680655926465988,0.0,259.03125,0.46261197328567505,0.412,103,,,,,
0.0005,0.6303485631942749,3.658240087799655e-06,1639580.0,238.90625,70.0,519.0,0.0,238.90625,70.0,519.0,0.019999999552965164,0.0,0.07265781611204147,0.0385308563709259,0.40625,0.49899089336395264,0.49890780448913574,0.2273310422897339,0.0,238.90625,0.48582489788532257,0.416,104,,,,,
0.0005,0.5913870930671692,3.627193851723577e-06,1656452.0,205.0,57.0,681.0,0.0,205.0,57.0,681.0,0.019999999552965164,0.0,0.06777499616146088,0.05293888971209526,0.46875,0.507007360458374,0.5565249919891357,0.3414161205291748,0.0,205.0,0.5412799268960953,0.42,105,,,,,
0.0005,0.5551643371582031,3.595927866972694e-06,1670362.0,191.1875,72.0,1024.0,0.03125,164.32257080078125,72.0,359.0,0.019375000149011612,0.0035355337895452976,0.07516718655824661,0.02526460960507393,0.40625,0.49899089336395264,0.5007922053337097,0.34506869316101074,0.0,191.1875,0.4547443464398384,0.424,106,,,,,
0.0004,0.9098284244537354,3.564448228912682e-06,1685763.0,213.78125,110.0,429.0,0.0,213.78125,110.0,429.0,0.019999999552965164,0.0,0.08156093955039978,0.045392654836177826,0.34375,0.4825586974620819,0.44531095027923584,0.31403571367263794,0.0,213.78125,0.38108233362436295,0.428,107,,,,,
0.0025,0.8194316625595093,3.532761074561355e-06,1704432.0,244.90625,89.0,522.0,0.0,244.90625,89.0,522.0,0.019999999552965164,0.0,0.06435468792915344,0.05519691854715347,0.53125,0.507007360458374,0.6156046986579895,0.38768965005874634,0.0,244.90625,2.518855221569538,0.432,108,,,,,
0.0005,0.6530691981315613,3.5008725813922383e-06,1718987.0,202.59375,87.0,503.0,0.0,202.59375,87.0,503.0,0.019375000149011612,0.0035355337895452976,0.07692813128232956,0.03782122954726219,0.375,0.49186936020851135,0.4713031053543091,0.38017284870147705,0.0,202.59375,0.47984015196561813,0.436,109,,,,,
0.0005,0.47602155804634094,3.4687889661302577e-06,1739813.0,279.5625,77.0,789.0,0.0,279.5625,77.0,789.0,0.019375000149011612,0.0035355337895452976,0.06193593889474869,0.06538189947605133,0.25,0.4399413466453552,0.3313109576702118,0.3535045385360718,0.0,279.5625,0.4710116311907768,0.44,110,,,,,
0.0004,0.5482363700866699,3.436516483539781e-06,1756814.0,240.28125,91.0,695.0,0.0,240.28125,91.0,695.0,0.019999999552965164,0.0,0.07774688303470612,0.04183542728424072,0.4375,0.504016101360321,0.5352468490600586,0.43748581409454346,0.0,240.28125,0.4288225993514061,0.444,111,,,,,
0.0005,0.5900503993034363,3.4040614252052305e-06,1773653.0,205.96875,76.0,396.0,0.0,205.96875,76.0,396.0,0.019999999552965164,0.0,0.07263437658548355,0.043113481253385544,0.84375,0.3689020276069641,0.936384379863739,0.24491438269615173,0.0,205.96875,0.46212123334407806,0.448,112,,,,,
0.0004,0.5096907019615173,3.3714301183045382e-06,1789476.0,254.96875,99.0,474.0,0.0,254.96875,99.0,474.0,0.019999999552965164,0.0,0.08042968809604645,0.03490531072020531,0.65625,0.4825586974620819,0.7566796541213989,0.3830310106277466,0.0,254.96875,0.43444009125232697,0.452,113,,,,,
0.0005,0.5833219885826111,3.338628924375638e-06,1801816.0,151.625,68.0,296.0,0.0,151.625,68.0,296.0,0.019999999552965164,0.0,0.09198437631130219,0.014924398623406887,0.53125,0.507007360458374,0.643234372138977,0.47392749786376953,0.0,151.625,0.5361840724945068,0.456,114,,,,,
0.0006,0.4357539713382721,3.3056642380762783e-06,1817696.0,232.0,99.0,464.0,0.0,232.0,99.0,464.0,0.019999999552965164,0.0,0.08011563122272491,0.04420880973339081,0.28125,0.45680341124534607,0.3813655972480774,0.12204162776470184,0.0,232.0,0.5802631303668022,0.46,115,,,,,
0.0004,0.5451847910881042,3.272542485937369e-06,1832241.0,185.03125,74.0,564.0,0.0,185.03125,74.0,564.0,0.019999999552965164,0.0,0.0869453176856041,0.037022918462753296,0.25,0.4399413466453552,0.35694533586502075,0.44014936685562134,0.0,185.03125,0.44805489480495453,0.464,116,,,,,
0.0003,0.4602268636226654,3.2392701251101172e-06,1849365.0,241.625,94.0,681.0,0.0,241.625,94.0,681.0,0.019999999552965164,0.0,0.07939687371253967,0.044353287667036057,0.53125,0.507007360458374,0.6306468844413757,0.3977389335632324,0.0,241.625,0.34178590774536133,0.468,117,,,,,
0.0004,0.5881963968276978,3.205853642107192e-06,1866857.0,262.625,84.0,1024.0,0.03125,238.06451416015625,84.0,361.0,0.019375000149011612,0.0035355337895452976,0.07856406271457672,0.034862220287323,0.0625,0.24593468010425568,0.16043905913829803,0.18259161710739136,0.25,262.625,0.40910400450229645,0.472,118,,,,,
0.0005,0.6103805899620056,3.1722995515381644e-06,1883131.0,230.0625,71.0,1024.0,0.03125,204.4516143798828,71.0,624.0,0.019375000149011612,0.0035355337895452976,0.06785312294960022,0.04669894650578499,0.4375,0.504016101360321,0.5247281193733215,0.37964826822280884,0.0,230.0625,0.487217053771019,0.476,119,,,,,
0.0007,0.6614811420440674,3.1386143948394764e-06,1897800.0,219.90625,79.0,702.0,0.0,219.90625,79.0,702.0,0.019999999552965164,0.0,0.08248437941074371,0.04533681273460388,0.25,0.4399413466453552,0.3524843752384186,0.2533658742904663,0.0,219.90625,0.6854131519794464,0.48,120,,,,,
0.0004,0.5167484879493713,3.1048047389991693e-06,1917204.0,273.875,112.0,488.0,0.0,273.875,112.0,488.0,0.019999999552965164,0.0,0.06747344136238098,0.05285845696926117,0.21875,0.420013427734375,0.30622342228889465,0.29426395893096924,0.0,273.875,0.40087419003248215,0.484,121,,,,,
0.0004,0.5208860635757446,3.0708771752766397e-06,1934610.0,215.1875,102.0,356.0,0.0,215.1875,102.0,356.0,0.019999999552965164,0.0,0.09431874752044678,0.016433879733085632,0.21875,0.420013427734375,0.33306872844696045,0.3405328691005707,0.0,215.1875,0.4098481759428978,0.488,122,,,,,
0.0094,1.7240959405899048,3.0368383179176584e-06,1949173.0,161.84375,68.0,275.0,0.0,161.84375,68.0,275.0,0.019375000149011612,0.0035355337895452976,0.08973437547683716,0.017022984102368355,0.59375,0.49899089336395264,0.7028594017028809,0.25262928009033203,0.0,161.84375,9.392496407032013,0.492,123,,,,,
0.0008,0.5872415900230408,3.002694802864912e-06,1968320.0,242.84375,104.0,647.0,0.0,242.84375,104.0,647.0,0.019999999552965164,0.0,0.08074375241994858,0.040215011686086655,0.28125,0.45680341124534607,0.38199374079704285,0.33587345480918884,0.0,242.84375,0.765076071023941,0.496,124,,,,,
0.0013,0.6021402478218079,2.9684532864643123e-06,1983729.0,233.28125,90.0,587.0,0.0,233.28125,90.0,587.0,0.019999999552965164,0.0,0.06691250205039978,0.056044675409793854,0.34375,0.4825586974620819,0.43066251277923584,0.34712648391723633,0.0,233.28125,1.259794406592846,0.5,125,,,,,
0.0004,0.6243005394935608,2.9341204441673267e-06,1998583.0,221.6875,110.0,511.0,0.0,221.6875,110.0,511.0,0.019999999552965164,0.0,0.07220156490802765,0.04578177630901337,0.375,0.49186936020851135,0.4672015309333801,0.40108445286750793,0.0,221.6875,0.44182614237070084,0.504,126,,,,,
0.001,0.5608687996864319,2.8997029692295875e-06,2013399.0,206.0,83.0,615.0,0.0,206.0,83.0,615.0,0.019999999552965164,0.0,0.07287343591451645,0.050301387906074524,0.625,0.49186936020851135,0.7178734540939331,0.161021888256073,0.0,206.0,0.9560661464929581,0.508,127,,,,,
0.0004,0.48565158247947693,2.8652075714060296e-06,2031916.0,288.90625,124.0,780.0,0.0,288.90625,124.0,780.0,0.019999999552965164,0.0,0.0718984380364418,0.05171535536646843,0.5,0.5080004930496216,0.5918984413146973,0.4710761606693268,0.0,288.90625,0.4274195581674576,0.512,128,,,,,
0.0004,0.4584537446498871,2.8306409756428067e-06,2049120.0,247.375,107.0,694.0,0.0,247.375,107.0,694.0,0.019999999552965164,0.0,0.0719953179359436,0.052475158125162125,0.125,0.33601075410842896,0.21699529886245728,0.3167613744735718,0.0,247.375,0.4285011440515518,0.516,129,,,,,
0.0005,0.5974627137184143,2.7960099207662535e-06,2064618.0,197.0625,62.0,398.0,0.0,197.0625,62.0,398.0,0.019375000149011612,0.0035355337895452976,0.07983125001192093,0.03860921785235405,0.3125,0.4709290862083435,0.41170626878738403,0.4761459231376648,0.0,197.0625,0.49303390085697174,0.52,130,,,,,
0.0004,0.6662576794624329,2.761321158169134e-06,2081604.0,243.0625,86.0,706.0,0.0,243.0625,86.0,706.0,0.019999999552965164,0.0,0.07883906364440918,0.040731281042099,0.59375,0.49899089336395264,0.6925891041755676,0.22130730748176575,0.0,243.0625,0.4248959347605705,0.524,131,,,,,
0.0004,0.5659740567207336,2.726581450494451e-06,2103428.0,258.5,94.0,533.0,0.0,258.5,94.0,533.0,0.019999999552965164,0.0,0.07434999942779541,0.04684435948729515,0.5,0.5080004930496216,0.5943499803543091,0.4731646180152893,0.0,258.5,0.3801250085234642,0.528,132,,,,,
0.0005,0.5589166283607483,2.6917975703170466e-06,2117684.0,203.75,62.0,532.0,0.0,203.75,62.0,532.0,0.019999999552965164,0.0,0.06947655975818634,0.05197218060493469,0.375,0.49186936020851135,0.4644765555858612,0.24728980660438538,0.0,203.75,0.5361099764704704,0.532,133,,,,,
0.0004,0.5433406233787537,2.6569762988232838e-06,2133179.0,219.46875,89.0,439.0,0.0,219.46875,89.0,439.0,0.019999999552965164,0.0,0.07159531116485596,0.050128791481256485,0.375,0.49186936020851135,0.466595321893692,0.2375308871269226,0.0,219.46875,0.4313887283205986,0.536,134,,,,,
0.0004,0.5073908567428589,2.6221244244890336e-06,2151835.0,271.0,136.0,511.0,0.0,271.0,136.0,511.0,0.019999999552965164,0.0,0.08270625025033951,0.03709721937775612,0.34375,0.4825586974620819,0.44645625352859497,0.4807184338569641,0.0,271.0,0.3598507046699524,0.54,135,,,,,
0.0005,0.6377097368240356,2.587248741756253e-06,2166605.0,230.0625,73.0,477.0,0.0,230.0625,73.0,477.0,0.019999999552965164,0.0,0.07901249825954437,0.03260406479239464,0.625,0.49186936020851135,0.7240124940872192,0.37614676356315613,0.0,230.0625,0.4663773477077484,0.544,136,,,,,
0.0004,0.5503394603729248,2.5523560497083927e-06,2184694.0,235.78125,115.0,445.0,0.0,235.78125,115.0,445.0,0.019999999552965164,0.0,0.0898125022649765,0.025637278333306313,0.75,0.4399413466453552,0.8598124980926514,0.42675232887268066,0.0,235.78125,0.3903256729245186,0.548,137,,,,,
0.0005,0.548468291759491,2.517453150744904e-06,2200299.0,214.40625,72.0,556.0,0.0,214.40625,72.0,556.0,0.019999999552965164,0.0,0.05534374713897705,0.060219720005989075,0.59375,0.49899089336395264,0.6690937280654907,0.3030358850955963,0.0,214.40625,0.4657842889428139,0.552,138,,,,,
0.0006,0.6390720009803772,2.482546849255096e-06,2218998.0,262.34375,145.0,569.0,0.0,262.34375,145.0,569.0,0.019999999552965164,0.0,0.068421870470047,0.05737016350030899,0.28125,0.45680341124534607,0.36967188119888306,0.4541877508163452,0.0,262.34375,0.6287796050310135,0.556,139,,,,,
0.0005,0.5243914723396301,2.447643950291608e-06,2235271.0,217.53125,84.0,412.0,0.0,217.53125,84.0,412.0,0.019999999552965164,0.0,0.09252968430519104,0.013979893177747726,0.5625,0.504016101360321,0.6750296950340271,0.18323546648025513,0.0,217.53125,0.5335593670606613,0.56,140,,,,,
0.0007,0.5610864162445068,2.4127512582437486e-06,2253782.0,299.21875,76.0,946.0,0.0,299.21875,76.0,946.0,0.019999999552965164,0.0,0.05893281102180481,0.06515493988990784,0.4375,0.504016101360321,0.5164327621459961,0.28162890672683716,0.0,299.21875,0.7035332322120667,0.564,141,,,,,
0.0004,0.48521584272384644,2.377875575510967e-06,2272005.0,216.96875,85.0,635.0,0.0,216.96875,85.0,635.0,0.019999999552965164,0.0,0.08216562867164612,0.0395452119410038,0.59375,0.49899089336395264,0.6959155797958374,0.2675969898700714,0.0,216.96875,0.3967460095882416,0.568,142,,,,,
0.0006,0.6335106492042542,2.3430237011767166e-06,2286781.0,217.75,76.0,630.0,0.0,217.75,76.0,630.0,0.019999999552965164,0.0,0.07172499597072601,0.04422682151198387,0.21875,0.420013427734375,0.3104749917984009,0.37111735343933105,0.0,217.75,0.5533889606595039,0.572,143,,,,,
0.0006,0.700881838798523,2.3082024296829538e-06,2303153.0,227.625,103.0,566.0,0.0,227.625,103.0,566.0,0.019999999552965164,0.0,0.07449531555175781,0.051382213830947876,0.34375,0.4825586974620819,0.43824532628059387,0.35724884271621704,0.0,227.625,0.5777616649866104,0.576,144,,,,,
0.0006,0.6122940182685852,2.2734185495055503e-06,2315807.0,187.9375,105.0,278.0,0.0,187.9375,105.0,278.0,0.019999999552965164,0.0,0.09758281707763672,0.006722982507199049,0.40625,0.49899089336395264,0.5238327980041504,0.322193443775177,0.0,187.9375,0.6401489749550819,0.58,145,,,,,
0.0004,0.511191189289093,2.238678841830867e-06,2341733.0,372.1875,121.0,1024.0,0.03125,351.1612854003906,121.0,953.0,0.019375000149011612,0.0035355337895452976,0.03911719098687172,0.07961636781692505,0.3125,0.4709290862083435,0.37099218368530273,0.38700586557388306,0.0,372.1875,0.36693383008241653,0.584,146,,,,,
0.0007,0.644597589969635,2.2039900792337477e-06,2354838.0,193.03125,92.0,543.0,0.0,193.03125,92.0,543.0,0.019999999552965164,0.0,0.07708749920129776,0.04343712702393532,0.40625,0.49899089336395264,0.5033375024795532,0.23216012120246887,0.0,193.03125,0.649170882999897,0.588,147,,,,,
0.0007,0.8371685147285461,2.1693590243571937e-06,2370308.0,237.1875,82.0,489.0,0.0,237.1875,82.0,489.0,0.019999999552965164,0.0,0.056239061057567596,0.07006912678480148,0.5625,0.504016101360321,0.6387390494346619,0.3276480436325073,0.0,237.1875,0.6515779197216034,0.592,148,,,,,
0.0006,0.603190004825592,2.134792428593971e-06,2385124.0,221.5,86.0,519.0,0.0,221.5,86.0,519.0,0.019999999552965164,0.0,0.06930625438690186,0.05566970631480217,0.21875,0.420013427734375,0.3080562353134155,0.33583176136016846,0.0,221.5,0.5648530870676041,0.596,149,,,,,
0.0006,0.6561577320098877,2.1002970307704134e-06,2399856.0,221.625,70.0,612.0,0.0,221.625,70.0,612.0,0.019375000149011612,0.0035355337895452976,0.07692812383174896,0.043366674333810806,0.1875,0.3965577781200409,0.2838031053543091,0.32780909538269043,0.0,221.625,0.5760075598955154,0.6,150,,,,,
0.0005,0.5247688889503479,2.0658795558326745e-06,2415748.0,227.375,69.0,456.0,0.0,227.375,69.0,456.0,0.019999999552965164,0.0,0.08430781215429306,0.029645364731550217,0.375,0.49186936020851135,0.4793078303337097,0.39189720153808594,0.0,227.375,0.48793765157461166,0.604,151,,,,,
0.0005,0.5133553147315979,2.031546713535688e-06,2436446.0,265.5625,124.0,574.0,0.0,265.5625,124.0,574.0,0.019999999552965164,0.0,0.07123125344514847,0.04358898848295212,0.28125,0.45680341124534607,0.37248122692108154,0.11819227039813995,0.0,265.5625,0.535958006978035,0.608,152,,,,,
0.0006,0.6363999843597412,1.997305197135089e-06,2449787.0,163.65625,77.0,339.0,0.0,163.65625,77.0,339.0,0.019999999552965164,0.0,0.08940155804157257,0.013157345354557037,0.375,0.49186936020851135,0.48440155386924744,0.3371862471103668,0.0,163.65625,0.649500697851181,0.612,153,,,,,
0.0004,0.6189403533935547,1.963161682082342e-06,2467480.0,252.65625,92.0,580.0,0.0,252.65625,92.0,580.0,0.019999999552965164,0.0,0.05393437668681145,0.056458063423633575,0.34375,0.4825586974620819,0.4176843762397766,0.4208497107028961,0.0,252.65625,0.4013117402791977,0.616,154,,,,,
0.0005,0.596169114112854,1.9291228247233607e-06,2483681.0,261.03125,64.0,853.0,0.0,261.03125,64.0,853.0,0.019999999552965164,0.0,0.057160936295986176,0.0682871863245964,0.40625,0.49899089336395264,0.48341095447540283,0.33104968070983887,0.0,261.03125,0.4684024006128311,0.62,155,,,,,
0.0005,0.5720983147621155,1.895195261000831e-06,2501368.0,288.71875,71.0,787.0,0.0,288.71875,71.0,787.0,0.019999999552965164,0.0,0.04678281396627426,0.07732312381267548,0.28125,0.45680341124534607,0.3480328321456909,0.12899699807167053,0.0,288.71875,0.453230582177639,0.624,156,,,,,
0.0005,0.5852634310722351,1.8613856051605242e-06,2515620.0,180.125,73.0,328.0,0.0,180.125,73.0,328.0,0.019375000149011612,0.0035355337895452976,0.08623437583446503,0.02278776839375496,0.375,0.49186936020851135,0.48060935735702515,0.23558032512664795,0.0,180.125,0.5414417758584023,0.628,157,,,,,
0.0004,0.5059032440185547,1.827700448461836e-06,2532217.0,244.15625,112.0,451.0,0.0,244.15625,112.0,451.0,0.019375000149011612,0.0035355337895452976,0.08094687759876251,0.04031134396791458,0.375,0.49186936020851135,0.47532185912132263,0.34101271629333496,0.0,244.15625,0.42994581162929535,0.632,158,,,,,
0.0005,0.5576037168502808,1.7941463578928088e-06,2548730.0,204.78125,64.0,975.0,0.0,204.78125,64.0,975.0,0.019999999552965164,0.0,0.07547499984502792,0.0501713752746582,0.53125,0.507007360458374,0.6267250180244446,0.2692209482192993,0.0,204.78125,0.5463391244411469,0.636,159,,,,,
0.0003,0.7401419281959534,1.7607298748898844e-06,2567712.0,340.6875,126.0,692.0,0.0,340.6875,126.0,692.0,0.019375000149011612,0.0035355337895452976,0.030717186629772186,0.08043403178453445,0.1875,0.3965577781200409,0.2375921756029129,0.3409201502799988,0.0,340.6875,0.3364131599664688,0.64,160,,,,,
0.0005,0.576529860496521,1.7274575140626318e-06,2583603.0,223.59375,82.0,981.0,0.0,223.59375,82.0,981.0,0.019999999552965164,0.0,0.07539218664169312,0.05148971080780029,0.5,0.5080004930496216,0.5953921675682068,0.1833895891904831,0.0,223.59375,0.4883553385734558,0.644,161,,,,,
0.0005,0.4689289927482605,1.6943357619237227e-06,2602105.0,254.1875,93.0,804.0,0.0,254.1875,93.0,804.0,0.019999999552965164,0.0,0.06007344275712967,0.06848409026861191,0.71875,0.45680341124534607,0.7988234758377075,0.38323482871055603,0.0,254.1875,0.48031607270240784,0.648,162,,,,,
0.0005,0.4600042998790741,1.661371075624363e-06,2619866.0,237.28125,94.0,519.0,0.0,237.28125,94.0,519.0,0.019999999552965164,0.0,0.0779031291604042,0.049415990710258484,0.46875,0.507007360458374,0.5666531324386597,0.3538557291030884,0.25,237.28125,0.46148407459259033,0.652,163,,,,,
0.0006,0.5501433610916138,1.6285698816954626e-06,2634540.0,182.0625,72.0,700.0,0.0,182.0625,72.0,700.0,0.019999999552965164,0.0,0.08504375070333481,0.036312807351350784,0.4375,0.504016101360321,0.5425437688827515,0.22741925716400146,0.0,182.0625,0.5703830868005753,0.656,164,,,,,
0.0004,0.6026433706283569,1.5959385747947697e-06,2654056.0,328.375,115.0,1024.0,0.0625,282.0,115.0,838.0,0.01875000074505806,0.0049186935648322105,0.06123437359929085,0.060424670577049255,0.40625,0.49899089336395264,0.4862343668937683,0.3307797312736511,0.0,328.375,0.39809950441122055,0.66,165,,,,,
