loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/format_reward_func/mean,rewards/format_reward_func/std,rewards/reasoning_reward_func/mean,rewards/reasoning_reward_func/std,rewards/correctness_reward_func/mean,rewards/correctness_reward_func/std,reward,reward_std,frac_reward_zero_std,completion_length,kl,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0007,0.6122190952301025,1.56348351646022e-06,2666375.0,158.96875,70.0,416.0,0.0,158.96875,70.0,416.0,0.019375000149011612,0.0035355337895452976,0.08523750305175781,0.0263199545443058,0.75,0.4399413466453552,0.8546124696731567,0.2730409502983093,0.0,158.96875,0.6711400598287582,0.664,166,,,,,
0.0005,0.552725076675415,1.5312110338697427e-06,2689502.0,257.21875,78.0,1024.0,0.03125,232.48387145996094,78.0,468.0,0.019999999552965164,0.0,0.07087656110525131,0.050665393471717834,0.5,0.5080004930496216,0.590876579284668,0.3488568365573883,0.0,257.21875,0.520991787314415,0.668,167,,,,,
0.0007,0.6575648188591003,1.4991274186077632e-06,2704350.0,211.75,71.0,603.0,0.0,211.75,71.0,603.0,0.019375000149011612,0.0035355337895452976,0.0689203143119812,0.04656355455517769,0.1875,0.3965577781200409,0.2757953107357025,0.3084668219089508,0.0,211.75,0.6995078325271606,0.672,168,,,,,
0.0005,0.6200421452522278,1.467238925438646e-06,2720556.0,227.6875,108.0,766.0,0.0,227.6875,108.0,766.0,0.019999999552965164,0.0,0.08764375001192093,0.0377129502594471,0.5,0.5080004930496216,0.6076437830924988,0.4713539183139801,0.0,227.6875,0.5063533708453178,0.676,169,,,,,
0.0005,0.6024132370948792,1.4355517710873184e-06,2735900.0,231.75,109.0,479.0,0.0,231.75,109.0,479.0,0.019375000149011612,0.0035355337895452976,0.08497969061136246,0.030263828113675117,0.53125,0.507007360458374,0.6356046795845032,0.4912189245223999,0.0,231.75,0.4521654099225998,0.68,170,,,,,
0.0006,0.7438731789588928,1.4040721330273063e-06,2748534.0,157.8125,70.0,336.0,0.0,157.8125,70.0,336.0,0.019999999552965164,0.0,0.08737656474113464,0.01688249781727791,0.40625,0.49899089336395264,0.5136265754699707,0.3073897659778595,0.0,157.8125,0.571982204914093,0.684,171,,,,,
0.0006,0.5729615688323975,1.3728061482764238e-06,2762980.0,168.9375,80.0,316.0,0.0,168.9375,80.0,316.0,0.019999999552965164,0.0,0.0843687504529953,0.028616713359951973,0.75,0.4399413466453552,0.8543687462806702,0.24553543329238892,0.0,168.9375,0.6060454845428467,0.688,172,,,,,
0.0005,0.5292851328849792,1.3417599122003464e-06,2778518.0,213.0625,88.0,460.0,0.0,213.0625,88.0,460.0,0.019999999552965164,0.0,0.07915937155485153,0.042127545922994614,0.8125,0.3965577781200409,0.911659300327301,0.2333642691373825,0.0,213.0625,0.493178553879261,0.692,173,,,,,
0.0004,0.4539985656738281,1.3109394773243117e-06,2795697.0,261.84375,99.0,714.0,0.0,261.84375,99.0,714.0,0.019999999552965164,0.0,0.07250937819480896,0.04982428997755051,0.375,0.49186936020851135,0.467509388923645,0.37380343675613403,0.0,261.84375,0.403502382338047,0.696,174,,,,,
0.0005,0.6894041895866394,1.280350852153168e-06,2811228.0,229.59375,85.0,451.0,0.0,229.59375,85.0,451.0,0.019999999552965164,0.0,0.06411406397819519,0.06592904776334763,0.375,0.49186936020851135,0.45911407470703125,0.3955228328704834,0.0,229.59375,0.4721831828355789,0.7,175,,,,,
0.0011,0.6150802373886108,1.2500000000000007e-06,2827051.0,245.71875,88.0,634.0,0.0,245.71875,88.0,634.0,0.019999999552965164,0.0,0.06350468844175339,0.06138274818658829,0.46875,0.507007360458374,0.5522546768188477,0.3860037922859192,0.0,245.71875,1.088390126824379,0.704,176,,,,,
0.001,0.7305543422698975,1.2198928378235717e-06,2843197.0,267.8125,58.0,653.0,0.0,267.8125,58.0,653.0,0.019375000149011612,0.0035355337895452976,0.058674998581409454,0.06766977906227112,0.375,0.49186936020851135,0.45304998755455017,0.407462477684021,0.0,267.8125,1.0268051624298096,0.708,177,,,,,
0.0005,0.604986310005188,1.1900352350748026e-06,2856786.0,208.65625,64.0,423.0,0.0,208.65625,64.0,423.0,0.019999999552965164,0.0,0.0765874981880188,0.033491529524326324,0.40625,0.49899089336395264,0.5028375387191772,0.35120102763175964,0.0,208.65625,0.4638051465153694,0.712,178,,,,,
0.0005,0.707258939743042,1.160433012552508e-06,2875986.0,247.25,76.0,616.0,0.0,247.25,76.0,616.0,0.019999999552965164,0.0,0.055393751710653305,0.06464383751153946,0.5,0.5080004930496216,0.5753937363624573,0.1962270438671112,0.0,247.25,0.4686390459537506,0.716,179,,,,,
0.0006,0.6356598138809204,1.1310919412686248e-06,2888809.0,143.46875,60.0,308.0,0.0,143.46875,60.0,308.0,0.019999999552965164,0.0,0.08288437128067017,0.023491064086556435,0.625,0.49186936020851135,0.7278844118118286,0.22676914930343628,0.0,143.46875,0.578980028629303,0.72,180,,,,,
0.0004,0.5738973021507263,1.1020177413231334e-06,2905353.0,250.0,97.0,669.0,0.0,250.0,97.0,669.0,0.019999999552965164,0.0,0.06844843924045563,0.03603672981262207,0.4375,0.504016101360321,0.5259484648704529,0.2753084897994995,0.0,250.0,0.4115246385335922,0.724,181,,,,,
0.0008,0.5289433598518372,1.073216080788921e-06,2922195.0,245.8125,99.0,783.0,0.0,245.8125,99.0,783.0,0.019999999552965164,0.0,0.0743468701839447,0.05665973573923111,0.3125,0.4709290862083435,0.40684688091278076,0.25294992327690125,0.0,245.8125,0.8222990781068802,0.728,182,,,,,
0.0006,0.6792719960212708,1.0446925746067768e-06,2936127.0,192.875,84.0,676.0,0.0,192.875,84.0,676.0,0.019999999552965164,0.0,0.08653281629085541,0.039285674691200256,0.53125,0.507007360458374,0.6377828121185303,0.30735599994659424,0.0,192.875,0.5870153829455376,0.732,183,,,,,
0.0014,0.7021152377128601,1.0164527834907468e-06,2953896.0,264.53125,88.0,720.0,0.0,264.53125,88.0,720.0,0.019999999552965164,0.0,0.07083437591791153,0.052533108741045,0.59375,0.49899089336395264,0.684584379196167,0.3151324391365051,0.0,264.53125,1.4214342832565308,0.736,184,,,,,
0.0003,0.5967395901679993,9.88502212844063e-07,2975392.0,281.5,135.0,561.0,0.0,281.5,135.0,561.0,0.019375000149011612,0.0035355337895452976,0.07867500185966492,0.04167482256889343,0.46875,0.507007360458374,0.5667999982833862,0.4311586022377014,0.0,281.5,0.32735344767570496,0.74,185,,,,,
0.0008,0.5627171397209167,9.608463116858544e-07,2991547.0,216.34375,81.0,876.0,0.0,216.34375,81.0,876.0,0.019999999552965164,0.0,0.06327812373638153,0.06224299967288971,0.75,0.4399413466453552,0.8332781195640564,0.23824480175971985,0.0,216.34375,0.8293960243463516,0.744,186,,,,,
0.0005,0.6275366544723511,9.334904715888496e-07,3005982.0,230.09375,91.0,584.0,0.0,230.09375,91.0,584.0,0.019999999552965164,0.0,0.0756109356880188,0.040272634476423264,0.3125,0.4709290862083435,0.40811091661453247,0.3878783583641052,0.0,230.09375,0.4964013248682022,0.748,187,,,,,
0.0008,0.596724808216095,9.064400256282757e-07,3021528.0,228.8125,103.0,539.0,0.0,228.8125,103.0,539.0,0.019375000149011612,0.0035355337895452976,0.07726406306028366,0.04654032737016678,0.375,0.49186936020851135,0.47163909673690796,0.22426146268844604,0.0,228.8125,0.8220598995685577,0.752,188,,,,,
0.0006,0.5784733891487122,8.797002473421729e-07,3034879.0,159.71875,86.0,286.0,0.0,159.71875,86.0,286.0,0.019999999552965164,0.0,0.08921562135219574,0.015002195723354816,0.6875,0.4709290862083435,0.7967156171798706,0.4510064125061035,0.0,159.71875,0.5524105727672577,0.756,189,,,,,
0.0005,0.6104029417037964,8.532763497032987e-07,3049343.0,212.5,94.0,623.0,0.0,212.5,94.0,623.0,0.019999999552965164,0.0,0.07533905655145645,0.04693836346268654,0.1875,0.3965577781200409,0.2828390598297119,0.2673431932926178,0.0,212.5,0.45293183624744415,0.76,190,,,,,
0.0005,0.6149583458900452,8.271734841028553e-07,3062184.0,165.78125,100.0,471.0,0.0,165.78125,100.0,471.0,0.019999999552965164,0.0,0.08738593757152557,0.02459978498518467,0.5625,0.504016101360321,0.6698859333992004,0.34745287895202637,0.0,165.78125,0.476684994995594,0.764,191,,,,,
0.0005,0.5596238374710083,8.013967393462094e-07,3078934.0,235.9375,98.0,807.0,0.0,235.9375,98.0,807.0,0.019999999552965164,0.0,0.08064062893390656,0.048699356615543365,0.65625,0.4825586974620819,0.756890594959259,0.31998467445373535,0.0,235.9375,0.5265079364180565,0.768,192,,,,,
0.0004,0.512715756893158,7.759511406608255e-07,3096654.0,259.0,125.0,536.0,0.0,259.0,125.0,536.0,0.019999999552965164,0.0,0.06293906271457672,0.055827051401138306,0.375,0.49186936020851135,0.4579390287399292,0.389134019613266,0.0,259.0,0.39326242357492447,0.772,193,,,,,
0.0005,0.558989405632019,7.508416487165862e-07,3112204.0,236.6875,104.0,551.0,0.0,236.6875,104.0,551.0,0.019999999552965164,0.0,0.08314688503742218,0.04057746380567551,0.25,0.4399413466453552,0.35314685106277466,0.33385634422302246,0.0,236.6875,0.4545532688498497,0.776,194,,,,,
0.0004,0.6596670150756836,7.260731586586983e-07,3129475.0,241.46875,87.0,657.0,0.0,241.46875,87.0,657.0,0.019999999552965164,0.0,0.07084999978542328,0.04958145692944527,0.1875,0.3965577781200409,0.27834999561309814,0.36038416624069214,0.0,241.46875,0.41412098705768585,0.78,195,,,,,
0.0005,0.5136545300483704,7.016504991533727e-07,3149319.0,244.625,96.0,1024.0,0.03125,219.48387145996094,96.0,449.0,0.019375000149011612,0.0035355337895452976,0.08163124322891235,0.04058085009455681,0.25,0.4399413466453552,0.35100623965263367,0.032291315495967865,0.0,244.625,0.6142501011490822,0.784,196,,,,,
0.0006,0.5772426128387451,6.775784314464717e-07,3162268.0,172.90625,74.0,544.0,0.0,172.90625,74.0,544.0,0.019999999552965164,0.0,0.07968437671661377,0.03994821012020111,0.46875,0.507007360458374,0.5684343576431274,0.226232647895813,0.0,172.90625,0.5537919253110886,0.788,197,,,,,
0.0004,0.5682725310325623,6.538616484352902e-07,3178924.0,271.75,129.0,1008.0,0.0,271.75,129.0,1008.0,0.019999999552965164,0.0,0.07641719281673431,0.05580618232488632,0.34375,0.4825586974620819,0.4401671886444092,0.4251312017440796,0.0,271.75,0.35404669493436813,0.792,198,,,,,
0.0005,0.8070094585418701,6.305047737536707e-07,3192537.0,221.90625,74.0,711.0,0.0,221.90625,74.0,711.0,0.019999999552965164,0.0,0.08020313084125519,0.040106408298015594,0.40625,0.49899089336395264,0.5064531564712524,0.31913527846336365,0.0,221.90625,0.4807289317250252,0.796,199,,,,,
0.0004,0.5187326073646545,6.075123608706093e-07,3209798.0,232.65625,88.0,442.0,0.0,232.65625,88.0,442.0,0.019999999552965164,0.0,0.07061249762773514,0.047541264444589615,0.34375,0.4825586974620819,0.4343625009059906,0.4586320221424103,0.0,232.65625,0.4456447586417198,0.8,200,,,,,
0.0006,0.5595319271087646,5.848888922025553e-07,3225123.0,177.40625,79.0,471.0,0.0,177.40625,79.0,471.0,0.019999999552965164,0.0,0.08469687402248383,0.031308311969041824,0.71875,0.45680341124534607,0.8234468698501587,0.2770255208015442,0.0,177.40625,0.6487477049231529,0.804,201,,,,,
0.0004,0.5847001075744629,5.626387782395512e-07,3240854.0,222.09375,90.0,477.0,0.0,222.09375,90.0,477.0,0.019999999552965164,0.0,0.08283749967813492,0.039885085076093674,0.40625,0.49899089336395264,0.5090874433517456,0.32235175371170044,0.0,222.09375,0.39169038087129593,0.808,202,,,,,
0.0004,0.5199982523918152,5.407663566854008e-07,3257933.0,274.46875,101.0,630.0,0.0,274.46875,101.0,630.0,0.019999999552965164,0.0,0.07398594170808792,0.05575142428278923,0.375,0.49186936020851135,0.468985915184021,0.24647840857505798,0.0,274.46875,0.42504992336034775,0.812,203,,,,,
0.0007,0.55484539270401,5.192758916120236e-07,3273958.0,209.78125,53.0,383.0,0.0,209.78125,53.0,383.0,0.019999999552965164,0.0,0.08491718769073486,0.029062123969197273,0.3125,0.4709290862083435,0.41741716861724854,0.42708027362823486,0.0,209.78125,0.6833025440573692,0.816,204,,,,,
0.0005,0.5105094909667969,4.981715726281666e-07,3288278.0,200.5,68.0,1024.0,0.03125,173.93548583984375,68.0,380.0,0.019375000149011612,0.0035355337895452976,0.08481249958276749,0.02577277086675167,0.75,0.4399413466453552,0.8541874885559082,0.30472320318222046,0.0,200.5,0.5041221678256989,0.82,205,,,,,
0.0005,0.5590271353721619,4.774575140626317e-07,3305305.0,253.34375,87.0,863.0,0.0,253.34375,87.0,863.0,0.019999999552965164,0.0,0.07372656464576721,0.043296486139297485,0.6875,0.4709290862083435,0.7812265157699585,0.19933892786502838,0.0,253.34375,0.5029004290699959,0.824,206,,,,,
0.0005,0.5908411145210266,4.5713775416217884e-07,3319842.0,223.28125,82.0,497.0,0.0,223.28125,82.0,497.0,0.019999999552965164,0.0,0.07213124632835388,0.05305461212992668,0.625,0.49186936020851135,0.7171312570571899,0.34210360050201416,0.0,223.28125,0.49976398795843124,0.828,207,,,,,
0.0005,0.615778923034668,4.372162543042624e-07,3334311.0,202.15625,62.0,530.0,0.0,202.15625,62.0,530.0,0.019999999552965164,0.0,0.08446094393730164,0.027208682149648666,0.46875,0.507007360458374,0.5732108950614929,0.2546636164188385,0.0,202.15625,0.47523441910743713,0.832,208,,,,,
0.0004,0.41859838366508484,4.1769689822475147e-07,3353451.0,276.125,81.0,1024.0,0.03125,252.0,81.0,537.0,0.019375000149011612,0.0035355337895452976,0.0664406269788742,0.042451031506061554,0.4375,0.504016101360321,0.5233156085014343,0.2586710751056671,0.0,276.125,0.4189426898956299,0.836,209,,,,,
0.0004,0.6589707136154175,3.9858349126078945e-07,3369984.0,260.40625,84.0,925.0,0.0,260.40625,84.0,925.0,0.019999999552965164,0.0,0.07830625027418137,0.04624933376908302,0.1875,0.3965577781200409,0.28580623865127563,0.3552192449569702,0.0,260.40625,0.412590391933918,0.84,210,,,,,
0.0006,0.8338407278060913,3.798797596089351e-07,3383399.0,187.71875,69.0,440.0,0.0,187.71875,69.0,440.0,0.019999999552965164,0.0,0.07864843308925629,0.040362775325775146,0.25,0.4399413466453552,0.34864842891693115,0.20695385336875916,0.0,187.71875,0.60945063829422,0.844,211,,,,,
0.0006,0.4312809705734253,3.615893495987335e-07,3404678.0,318.71875,124.0,675.0,0.0,318.71875,124.0,675.0,0.019999999552965164,0.0,0.046812500804662704,0.07878784835338593,0.21875,0.420013427734375,0.28556251525878906,0.2890188694000244,0.0,318.71875,0.6250255182385445,0.848,212,,,,,
0.0006,0.6756076216697693,3.4371582698185636e-07,3414770.0,124.125,67.0,211.0,0.0,124.125,67.0,211.0,0.019999999552965164,0.0,0.09093749523162842,0.013114877976477146,0.875,0.33601075410842896,0.9859374761581421,0.2396010011434555,0.0,124.125,0.6144677847623825,0.852,213,,,,,
0.0006,0.7205334901809692,3.262626762369525e-07,3429553.0,198.71875,78.0,398.0,0.0,198.71875,78.0,398.0,0.019999999552965164,0.0,0.07639843225479126,0.03046533837914467,0.59375,0.49899089336395264,0.6901484727859497,0.3348091244697571,0.0,198.71875,0.6173621043562889,0.856,214,,,,,
0.0004,0.5345457196235657,3.092332998903416e-07,3444734.0,200.40625,111.0,365.0,0.0,200.40625,111.0,365.0,0.019999999552965164,0.0,0.09358280897140503,0.012148216366767883,0.40625,0.49899089336395264,0.5198328495025635,0.390899121761322,0.0,200.40625,0.4077017232775688,0.86,215,,,,,
0.0005,0.6614701151847839,2.9263101785268253e-07,3462319.0,226.03125,73.0,467.0,0.0,226.03125,73.0,467.0,0.019999999552965164,0.0,0.06849687546491623,0.05049912631511688,0.65625,0.4825586974620819,0.7447469234466553,0.2307208776473999,0.0,226.03125,0.47459397464990616,0.864,216,,,,,
0.0006,0.5573850274085999,2.764590667717562e-07,3477205.0,243.6875,72.0,424.0,0.0,243.6875,72.0,424.0,0.019999999552965164,0.0,0.07741719484329224,0.04062330722808838,0.375,0.49186936020851135,0.4724171757698059,0.3445480763912201,0.0,243.6875,0.5958682000637054,0.868,217,,,,,
0.0005,0.608790934085846,2.6072059940146775e-07,3494070.0,251.28125,88.0,860.0,0.0,251.28125,88.0,860.0,0.019375000149011612,0.0035355337895452976,0.06821875274181366,0.05951116979122162,0.28125,0.45680341124534607,0.3688437342643738,0.3868199586868286,0.0,251.28125,0.4545164480805397,0.872,218,,,,,
0.0019,0.7109251022338867,2.454186839872158e-07,3504567.0,128.78125,62.0,218.0,0.0,128.78125,62.0,218.0,0.019999999552965164,0.0,0.08557343482971191,0.017190536484122276,0.71875,0.45680341124534607,0.8243234157562256,0.4415341913700104,0.0,128.78125,1.855362668633461,0.876,219,,,,,
0.0005,0.5587403178215027,2.3055630366772857e-07,3521728.0,240.28125,104.0,484.0,0.0,240.28125,104.0,484.0,0.019999999552965164,0.0,0.07835625112056732,0.04184534773230553,0.25,0.4399413466453552,0.3483562469482422,0.1915859878063202,0.0,240.28125,0.4877990409731865,0.88,220,,,,,
0.0006,0.675190806388855,2.1613635589349756e-07,3537368.0,228.25,107.0,415.0,0.0,228.25,107.0,415.0,0.019999999552965164,0.0,0.08858750015497208,0.03180265799164772,0.6875,0.4709290862083435,0.7960875034332275,0.4626937806606293,0.0,228.25,0.602502778172493,0.884,221,,,,,
0.0005,0.6078890562057495,2.0216165186191406e-07,3555202.0,274.5625,94.0,1024.0,0.03125,250.3870849609375,94.0,542.0,0.01875000074505806,0.0049186935648322105,0.06155156344175339,0.06409895420074463,0.15625,0.3689020276069641,0.23655156791210175,0.32061880826950073,0.0,274.5625,0.48856356739997864,0.888,222,,,,,
0.0004,0.5145030617713928,1.8863491596921745e-07,3573542.0,250.125,79.0,504.0,0.0,250.125,79.0,504.0,0.019999999552965164,0.0,0.06661719083786011,0.05090960115194321,0.28125,0.45680341124534607,0.36786720156669617,0.2927282452583313,0.0,250.125,0.41452228277921677,0.892,223,,,,,
0.0005,0.6219630837440491,1.7555878527937164e-07,3589860.0,228.1875,91.0,632.0,0.0,228.1875,91.0,632.0,0.019999999552965164,0.0,0.07612656056880951,0.05182204395532608,0.8125,0.3965577781200409,0.9086265563964844,0.4073101282119751,0.0,228.1875,0.5257198214530945,0.896,224,,,,,
0.0004,0.5848640203475952,1.629358090099639e-07,3608074.0,298.6875,120.0,1024.0,0.03125,275.2903137207031,120.0,900.0,0.019375000149011612,0.0035355337895452976,0.062210939824581146,0.06749224662780762,0.34375,0.4825586974620819,0.42533594369888306,0.35879194736480713,0.0,298.6875,0.41267845034599304,0.9,225,,,,,
0.0004,0.6353820562362671,1.507684480352292e-07,3627459.0,273.28125,87.0,596.0,0.0,273.28125,87.0,596.0,0.019999999552965164,0.0,0.06396093964576721,0.05807259678840637,0.3125,0.4709290862083435,0.39646095037460327,0.48512953519821167,0.0,273.28125,0.4052485153079033,0.904,226,,,,,
0.0004,0.5244735479354858,1.3905907440629752e-07,3643462.0,227.34375,95.0,465.0,0.0,227.34375,95.0,465.0,0.019999999552965164,0.0,0.08934687823057175,0.02296454645693302,0.5,0.5080004930496216,0.609346866607666,0.27714571356773376,0.0,227.34375,0.43874016404151917,0.908,227,,,,,
0.0016,0.6620246171951294,1.278099708887587e-07,3662559.0,274.03125,87.0,523.0,0.0,274.03125,87.0,523.0,0.019999999552965164,0.0,0.05937188118696213,0.060521725565195084,0.46875,0.507007360458374,0.5481218695640564,0.33104538917541504,0.0,274.03125,1.6348455175757408,0.912,228,,,,,
0.0004,0.6145496964454651,1.1702333051763271e-07,3680350.0,247.46875,145.0,415.0,0.0,247.46875,145.0,415.0,0.019999999552965164,0.0,0.09350312501192093,0.017014235258102417,0.4375,0.504016101360321,0.551003098487854,0.42803317308425903,0.0,247.46875,0.39207474887371063,0.916,229,,,,,
0.0004,0.5553455352783203,1.067012561698319e-07,3698872.0,253.3125,126.0,544.0,0.0,253.3125,126.0,544.0,0.019999999552965164,0.0,0.08161093294620514,0.04022170975804329,0.5625,0.504016101360321,0.6641108989715576,0.46033501625061035,0.0,253.3125,0.4467036947607994,0.92,230,,,,,
0.0005,0.6680905222892761,9.684576015420277e-08,3718129.0,271.28125,128.0,618.0,0.0,271.28125,128.0,618.0,0.019999999552965164,0.0,0.06110937520861626,0.0629003494977951,0.75,0.4399413466453552,0.8311094045639038,0.36022406816482544,0.0,271.28125,0.4715856835246086,0.924,231,,,,,
0.0004,0.5315865874290466,8.745876381922147e-08,3735407.0,259.9375,140.0,424.0,0.0,259.9375,140.0,424.0,0.019999999552965164,0.0,0.07584844529628754,0.03134548291563988,0.15625,0.3689020276069641,0.2520984411239624,0.3248775005340576,0.0,259.9375,0.4483902007341385,0.928,232,,,,,
0.0004,0.6635029315948486,7.854209717842231e-08,3751053.0,238.4375,101.0,542.0,0.0,238.4375,101.0,542.0,0.019999999552965164,0.0,0.08328905701637268,0.029262999072670937,0.59375,0.49899089336395264,0.697039008140564,0.5199111700057983,0.0,238.4375,0.42941389977931976,0.932,233,,,,,
0.0005,0.622083842754364,7.009749855363457e-08,3766951.0,206.8125,73.0,975.0,0.0,206.8125,73.0,975.0,0.019999999552965164,0.0,0.08183124661445618,0.03865457698702812,0.40625,0.49899089336395264,0.5080811977386475,0.4255738854408264,0.0,206.8125,0.4597747027873993,0.936,234,,,,,
0.0005,0.6085605621337891,6.212661423609184e-08,3784148.0,259.15625,81.0,720.0,0.0,259.15625,81.0,720.0,0.019999999552965164,0.0,0.07054688036441803,0.054889798164367676,0.375,0.49186936020851135,0.4655468463897705,0.36680757999420166,0.0,259.15625,0.5423536524176598,0.94,235,,,,,
0.0034,0.7270485758781433,5.463099816548578e-08,3803475.0,239.71875,120.0,604.0,0.0,239.71875,120.0,604.0,0.019999999552965164,0.0,0.07117968797683716,0.0525544174015522,0.46875,0.507007360458374,0.5599297285079956,0.27687299251556396,0.0,239.71875,3.4456682279706,0.944,236,,,,,
0.0004,0.4680812656879425,4.761211162702117e-08,3823498.0,298.96875,100.0,851.0,0.0,298.96875,100.0,851.0,0.019999999552965164,0.0,0.05582499876618385,0.06217390298843384,0.28125,0.45680341124534607,0.3570750057697296,0.28649815917015076,0.0,298.96875,0.43527091294527054,0.948,237,,,,,
0.0006,0.6838545799255371,4.1071322966535487e-08,3837751.0,159.65625,74.0,309.0,0.0,159.65625,74.0,309.0,0.019999999552965164,0.0,0.07681874930858612,0.044793833047151566,0.4375,0.504016101360321,0.534318745136261,0.30375969409942627,0.0,159.65625,0.6277512609958649,0.952,238,,,,,
0.0004,0.52336585521698,3.5009907323737826e-08,3860541.0,303.1875,122.0,803.0,0.0,303.1875,122.0,803.0,0.019999999552965164,0.0,0.059959374368190765,0.0604640394449234,0.3125,0.4709290862083435,0.3924593925476074,0.2876870334148407,0.0,303.1875,0.39906661212444305,0.956,239,,,,,
0.0005,0.523844838142395,2.9429046383618042e-08,3877893.0,268.25,89.0,1024.0,0.03125,243.87095642089844,89.0,493.0,0.019375000149011612,0.0035355337895452976,0.06474843621253967,0.05290580540895462,0.375,0.49186936020851135,0.459123432636261,0.24440741539001465,0.0,268.25,0.5008864104747772,0.96,240,,,,,
0.0004,0.6483760476112366,2.4329828146074096e-08,3894499.0,258.9375,87.0,759.0,0.0,258.9375,87.0,759.0,0.019999999552965164,0.0,0.06875468790531158,0.057548847049474716,0.46875,0.507007360458374,0.5575046539306641,0.31790703535079956,0.0,258.9375,0.4437571093440056,0.964,241,,,,,
0.0004,0.46974635124206543,1.9713246713805588e-08,3912801.0,278.4375,142.0,688.0,0.0,278.4375,142.0,688.0,0.019999999552965164,0.0,0.07213906198740005,0.05951060727238655,0.15625,0.3689020276069641,0.24838906526565552,0.2508440315723419,0.0,278.4375,0.3686908110976219,0.968,242,,,,,
0.0007,0.5578212141990662,1.5580202098509078e-08,3926989.0,185.625,86.0,381.0,0.0,185.625,86.0,381.0,0.019999999552965164,0.0,0.08451718837022781,0.03738607466220856,0.5625,0.504016101360321,0.6670171618461609,0.39430707693099976,0.0,185.625,0.6522205471992493,0.972,243,,,,,
0.0006,0.518257737159729,1.193150004542204e-08,3942256.0,187.59375,81.0,400.0,0.0,187.59375,81.0,400.0,0.019999999552965164,0.0,0.09446562826633453,0.012522061355412006,0.6875,0.4709290862083435,0.8019656538963318,0.2568686604499817,0.0,187.59375,0.605078250169754,0.976,244,,,,,
0.0004,0.5022560954093933,8.767851876239075e-09,3961580.0,254.375,104.0,648.0,0.0,254.375,104.0,648.0,0.019999999552965164,0.0,0.06742656230926514,0.055446330457925797,0.25,0.4399413466453552,0.3374265432357788,0.2809368371963501,0.0,254.375,0.41007230430841446,0.98,245,,,,,
0.0007,0.7301687598228455,6.089874350439507e-09,3975761.0,198.90625,60.0,477.0,0.0,198.90625,60.0,477.0,0.019999999552965164,0.0,0.06764844059944153,0.04402156546711922,0.28125,0.45680341124534607,0.3688984513282776,0.3922920823097229,0.0,198.90625,0.6566844880580902,0.984,246,,,,,
0.0005,0.6384603381156921,3.8980895450474455e-09,3989608.0,210.21875,79.0,414.0,0.0,210.21875,79.0,414.0,0.019999999552965164,0.0,0.08930157124996185,0.02543046325445175,0.28125,0.45680341124534607,0.3905515670776367,0.324796587228775,0.0,210.21875,0.5131218507885933,0.988,247,,,,,
0.0004,0.5517948865890503,2.192924752854042e-09,4005298.0,186.3125,98.0,496.0,0.0,186.3125,98.0,496.0,0.019999999552965164,0.0,0.08885157108306885,0.024964483454823494,0.5625,0.504016101360321,0.6713515520095825,0.3425644636154175,0.0,186.3125,0.4451993480324745,0.992,248,,,,,
0.0005,0.602828323841095,9.747123991141193e-10,4023462.0,270.125,120.0,555.0,0.0,270.125,120.0,555.0,0.019375000149011612,0.0035355337895452976,0.07461406290531158,0.046171996742486954,0.375,0.49186936020851135,0.4689890444278717,0.446872353553772,0.0,270.125,0.5388614907860756,0.996,249,,,,,
0.0004,0.5638977289199829,2.43689976739403e-10,4042787.0,321.65625,87.0,1024.0,0.03125,299.0,87.0,661.0,0.019375000149011612,0.0035355337895452976,0.05400000140070915,0.07343155145645142,0.28125,0.45680341124534607,0.35462501645088196,0.45032092928886414,0.0,321.65625,0.4248936176300049,1.0,250,,,,,
,,,,,,,,,,,,,,,,,,,,,,1.0,250,3238.2217,0.309,0.077,0.0,0.0006166510879993439
